0.009713673	4.989292E-7
0.015090178	7.4925487E-7
0.02113481	1.009574E-6
0.028832087	1.7830755E-6
0.03454618	3.2349863E-6
0.0447399	6.1963037E-6
0.06423777	1.8805129E-5
0.07698282	2.9799521E-5
0.014699407	9.303462E-7
0.020055847	1.4745528E-6
0.021674473	1.7347371E-6
0.028098805	1.55734E-6
0.04479879	2.3387868E-6
0.05367529	4.3596065E-6
0.06110107	4.858988E-6
0.073274635	4.6041964E-6
0.090163514	5.132182E-6
0.42565182	1.6436167E-4
0.5807375	2.6765183E-4
0.7721489	3.9111782E-4
0.049601585	9.817842E-6
0.07131196	1.1246504E-5
0.09240835	1.3970587E-5
0.11078708	1.6438198E-5
0.13626732	2.4677198E-5
0.1720447	3.23582E-5
0.21720757	4.3594002E-5
0.29650933	4.730284E-5
0.42597857	9.310385E-5
0.71474683	2.5362658E-4
0.9027354	2.5371363E-4
1.1691957	4.6035848E-4
1.3313874	4.0216956E-4
1.7695023	7.9148007E-4
2.2338452	0.001125616
2.5428896	0.0012545525
3.1299086	0.001126174
3.8504689	0.0014766494
4.4990325	0.0014769871
4.616779	0.0016019727
4.9904747	0.001602156
5.255302	0.0018344574
6.46611    	0.0021585582
6.987708	0.0026091018
7.5516577	0.003069477
8.379914	0.0024722877
0.19057281	9.816628E-5
0.22845836	1.21929785E-4
0.30393606	1.1555375E-4
0.36426485	1.734639E-4
0.49738392	1.5573706E-4
0.611734	2.4679792E-4
0.8567747	3.325448E-4
1.1383775	8.126667E-4
1.3296372	0.0010654947
1.4750389	0.0010656571
1.8624506	0.0013237259
2.4143062	0.0012544568
3.379422	0.0026063186
4.986829	0.0027528575
0.7326225	6.3656905E-4
1.0276632	2.7522532E-4
1.8201975	1.4386591E-4
5.4110017	1.6497682E-4
15.269411	2.1658311E-4
30.746319	3.342987E-4
47.783566	3.7276227E-4
96.34664	2.1137131E-4
1047.6882	3.0983062E-4
30.054272	3.1734E-5
69.08336	6.793281E-6
96.83018	5.1850784E-6
266.2878	6.10836E-6
10548.478	2.4367568E-4
0.3663205	2.685971E-6
0.66563755	1.8404618E-6
9.6327715	2.003982E-6
56.28482	9.416923E-7
132.53078	8.015519E-7
2234.9985	6.295585E-6
99.51699	1.804546E-6
596.57086	1.0818953E-6
1333.341	1.1128903E-6
174171.67	5.375008E-5
4.9946375	5.1634643E-8
5.849914	4.4646146E-8
6.7367306	3.797765E-8
7.4154406	3.3545668E-8
8.055811	2.9468689E-8
8.718567	2.6168703E-8
9.578674	2.400804E-8
10.250186	2.2022629E-8
10.927131	2.155798E-8
12.004694	2.087911E-8
13.089406	2.0888912E-8
14.379688	2.1357437E-8
15.56139	2.1599371E-8
16.279932	2.1371823E-8
18.225008	2.047783E-8
19.067759	1.8379405E-8
20.949581	1.5972633E-8
24.168957	1.530699E-8
25.093332	1.7248173E-8
26.95368	1.5822112E-8
28.091406	1.6526673E-8
28.84122	1.6174681E-8
30.514036	1.7080401E-8
32.04671	1.43654475E-8
33.025143	1.4682561E-8
34.03128	1.6543883E-8
36.41575	1.602062E-8
37.24898	1.46921515E-8
38.095615	1.6916676E-8
38.820454	1.585346E-8
39.854103	1.7105165E-8
41.228302	1.5858637E-8
42.644745	1.7676832E-8
43.785187	1.6036646E-8
44.61417	1.7302108E-8
46.67752	1.536175E-8
47.9214	        1.6044503E-8
49.200512	1.570278E-8
51.857304	1.7316237E-8
53.041603	1.6947082E-8
53.844093	1.7699211E-8
55.074547	1.695054E-8
56.065918	1.760744E-8
57.83502	1.6636559E-8
58.818146	1.8492077E-8
60.164078	1.6912793E-8
61.013466	1.9262789E-8
62.23582	1.6778985E-8
62.761726	1.805304E-8
63.836395	1.6645473E-8
65.10389	1.8958904E-8
68.11607	1.6382877E-8
69.65516	2.305041E-8
71.03894	2.5830744E-8
71.03064	3.0887588E-8
73.072136	2.5418187E-8
73.88481	3.5760735E-8
75.59359	2.2688853E-8
77.967674	2.6697704E-8
79.59055	5.4001947E-7
80.48385	6.5104723E-7
82.33475	5.02024E-7
83.0102	        7.849863E-7
0.3   2.98953e-07
0.5   2.62722e-07
  1   3.22175e-07
  2   5.26155e-07
  5   7.19377e-07
  10   1.00871e-06
  20   1.28261e-06
  50   9.96149e-07
  100   1.11614e-06
  200   1.73994e-06
  500   3.97225e-06
0.45556316	1.3130179E-5
0.91347665	5.7394436E-6
1.8138139	4.1545186E-6
4.3724847	5.574771E-6
9.475498	8.978275E-6
44.847645	1.8676188E-6
96.991554	1.155899E-6
197.80562	1.7618198E-6
472.92493	3.6152012E-6
