E (MeV)	Leptonic model (erg/s/cm2)	Hadronic model (erg/s/cm2)
77.506	4.2248e-11	2.1250e-11							
77.649	4.2300e-11	2.1319e-11							
77.794	4.2352e-11	2.1388e-11							
77.938	4.2404e-11	2.1457e-11							
78.083	4.2456e-11	2.1525e-11							
78.228	4.2507e-11	2.1595e-11							
78.373	4.2559e-11	2.1664e-11							
78.519	4.2611e-11	2.1734e-11							
78.664	4.2664e-11	2.1803e-11							
78.811	4.2716e-11	2.1873e-11							
78.957	4.2768e-11	2.1943e-11							
79.103	4.2820e-11	2.2013e-11							
79.250	4.2872e-11	2.2083e-11							
79.397	4.2925e-11	2.2154e-11							
79.545	4.2977e-11	2.2225e-11							
79.693	4.3029e-11	2.2295e-11							
79.841	4.3081e-11	2.2366e-11							
79.989	4.3133e-11	2.2437e-11							
80.137	4.3186e-11	2.2509e-11							
80.286	4.3238e-11	2.2580e-11							
80.435	4.3290e-11	2.2652e-11							
80.585	4.3343e-11	2.2724e-11							
80.734	4.3396e-11	2.2795e-11							
80.884	4.3448e-11	2.2867e-11							
81.034	4.3501e-11	2.2939e-11							
81.185	4.3554e-11	2.3012e-11							
81.336	4.3607e-11	2.3084e-11							
81.487	4.3659e-11	2.3157e-11							
81.638	4.3711e-11	2.3230e-11							
81.789	4.3763e-11	2.3303e-11							
81.941	4.3814e-11	2.3376e-11							
82.093	4.3866e-11	2.3449e-11							
82.246	4.3918e-11	2.3523e-11							
82.399	4.3970e-11	2.3597e-11							
82.552	4.4023e-11	2.3671e-11							
82.705	4.4075e-11	2.3744e-11							
82.858	4.4127e-11	2.3818e-11							
83.012	4.4179e-11	2.3893e-11							
83.166	4.4232e-11	2.3967e-11							
83.321	4.4284e-11	2.4042e-11							
83.476	4.4337e-11	2.4117e-11							
83.631	4.4389e-11	2.4191e-11							
83.786	4.4442e-11	2.4266e-11							
83.941	4.4496e-11	2.4342e-11							
84.097	4.4549e-11	2.4417e-11							
84.254	4.4602e-11	2.4493e-11							
84.410	4.4656e-11	2.4569e-11							
84.567	4.4709e-11	2.4644e-11							
84.724	4.4763e-11	2.4720e-11							
84.881	4.4816e-11	2.4796e-11							
85.039	4.4870e-11	2.4873e-11							
85.197	4.4924e-11	2.4949e-11							
85.355	4.4977e-11	2.5026e-11							
85.513	4.5031e-11	2.5103e-11							
85.672	4.5085e-11	2.5179e-11							
85.831	4.5139e-11	2.5256e-11							
85.991	4.5193e-11	2.5334e-11							
86.150	4.5246e-11	2.5411e-11							
86.310	4.5298e-11	2.5489e-11							
86.470	4.5350e-11	2.5567e-11							
86.631	4.5402e-11	2.5644e-11							
86.792	4.5455e-11	2.5722e-11							
86.953	4.5507e-11	2.5800e-11							
87.114	4.5559e-11	2.5879e-11							
87.276	4.5612e-11	2.5957e-11							
87.438	4.5664e-11	2.6036e-11							
87.601	4.5717e-11	2.6115e-11							
87.763	4.5770e-11	2.6193e-11							
87.926	4.5822e-11	2.6273e-11							
88.089	4.5875e-11	2.6352e-11							
88.253	4.5928e-11	2.6432e-11							
88.417	4.5981e-11	2.6511e-11							
88.581	4.6034e-11	2.6591e-11							
88.746	4.6089e-11	2.6670e-11							
88.910	4.6143e-11	2.6750e-11							
89.075	4.6197e-11	2.6831e-11							
89.241	4.6251e-11	2.6911e-11							
89.407	4.6306e-11	2.6991e-11							
89.573	4.6360e-11	2.7072e-11							
89.739	4.6415e-11	2.7153e-11							
89.906	4.6469e-11	2.7233e-11							
90.072	4.6524e-11	2.7315e-11							
90.240	4.6579e-11	2.7396e-11							
90.407	4.6633e-11	2.7477e-11							
90.575	4.6688e-11	2.7559e-11							
90.743	4.6743e-11	2.7640e-11							
90.912	4.6798e-11	2.7722e-11							
91.081	4.6851e-11	2.7804e-11							
91.250	4.6904e-11	2.7886e-11							
91.419	4.6956e-11	2.7969e-11							
91.589	4.7009e-11	2.8051e-11							
91.759	4.7062e-11	2.8133e-11							
91.929	4.7114e-11	2.8216e-11							
92.100	4.7167e-11	2.8299e-11							
92.271	4.7220e-11	2.8382e-11							
92.442	4.7273e-11	2.8465e-11							
92.614	4.7326e-11	2.8548e-11							
92.786	4.7379e-11	2.8631e-11							
92.958	4.7432e-11	2.8715e-11							
93.131	4.7485e-11	2.8799e-11							
93.304	4.7538e-11	2.8883e-11							
93.477	4.7592e-11	2.8967e-11							
93.651	4.7646e-11	2.9051e-11							
93.825	4.7701e-11	2.9135e-11							
93.999	4.7755e-11	2.9219e-11							
94.173	4.7810e-11	2.9304e-11							
94.348	4.7865e-11	2.9389e-11							
94.523	4.7920e-11	2.9474e-11							
94.699	4.7975e-11	2.9559e-11							
94.875	4.8030e-11	2.9644e-11							
95.051	4.8085e-11	2.9729e-11							
95.227	4.8140e-11	2.9814e-11							
95.404	4.8195e-11	2.9900e-11							
95.581	4.8250e-11	2.9986e-11							
95.759	4.8306e-11	3.0072e-11							
95.937	4.8361e-11	3.0158e-11							
96.115	4.8417e-11	3.0244e-11							
96.293	4.8470e-11	3.0330e-11							
96.472	4.8523e-11	3.0416e-11							
96.651	4.8577e-11	3.0503e-11							
96.831	4.8630e-11	3.0590e-11							
97.010	4.8683e-11	3.0676e-11							
97.191	4.8737e-11	3.0763e-11							
97.371	4.8790e-11	3.0850e-11							
97.552	4.8844e-11	3.0938e-11							
97.733	4.8898e-11	3.1025e-11							
97.914	4.8951e-11	3.1113e-11							
98.096	4.9005e-11	3.1200e-11							
98.278	4.9059e-11	3.1288e-11							
98.461	4.9113e-11	3.1376e-11							
98.644	4.9167e-11	3.1464e-11							
98.827	4.9221e-11	3.1552e-11							
99.010	4.9275e-11	3.1641e-11							
99.194	4.9329e-11	3.1729e-11							
99.378	4.9384e-11	3.1817e-11							
99.563	4.9439e-11	3.1906e-11							
99.748	4.9493e-11	3.1995e-11							
99.933	4.9548e-11	3.2084e-11							
100.12	4.9603e-11	3.2174e-11							
100.30	4.9657e-11	3.2262e-11							
100.49	4.9713e-11	3.2352e-11							
100.68	4.9767e-11	3.2441e-11							
100.86	4.9822e-11	3.2531e-11							
101.05	4.9878e-11	3.2621e-11							
101.24	4.9932e-11	3.2711e-11							
101.43	4.9987e-11	3.2801e-11							
101.62	5.0043e-11	3.2891e-11							
101.80	5.0097e-11	3.2981e-11							
101.99	5.0151e-11	3.3071e-11							
102.18	5.0206e-11	3.3162e-11							
102.37	5.0260e-11	3.3253e-11							
102.56	5.0314e-11	3.3344e-11							
102.75	5.0369e-11	3.3435e-11							
102.94	5.0424e-11	3.3526e-11							
103.14	5.0478e-11	3.3617e-11							
103.33	5.0532e-11	3.3708e-11							
103.52	5.0587e-11	3.3800e-11							
103.71	5.0642e-11	3.3892e-11							
103.90	5.0697e-11	3.3983e-11							
104.10	5.0752e-11	3.4075e-11							
104.29	5.0807e-11	3.4167e-11							
104.48	5.0862e-11	3.4259e-11							
104.68	5.0916e-11	3.4351e-11							
104.87	5.0970e-11	3.4444e-11							
105.07	5.1024e-11	3.4536e-11							
105.26	5.1078e-11	3.4629e-11							
105.46	5.1132e-11	3.4722e-11							
105.65	5.1186e-11	3.4814e-11							
105.85	5.1240e-11	3.4907e-11							
106.04	5.1294e-11	3.5000e-11							
106.24	5.1349e-11	3.5094e-11							
106.44	5.1403e-11	3.5187e-11							
106.64	5.1458e-11	3.5280e-11							
106.83	5.1512e-11	3.5374e-11							
107.03	5.1566e-11	3.5467e-11							
107.23	5.1621e-11	3.5561e-11							
107.43	5.1676e-11	3.5656e-11							
107.63	5.1732e-11	3.5750e-11							
107.83	5.1786e-11	3.5843e-11							
108.03	5.1842e-11	3.5938e-11							
108.23	5.1897e-11	3.6032e-11							
108.43	5.1953e-11	3.6126e-11							
108.63	5.2009e-11	3.6222e-11							
108.83	5.2064e-11	3.6316e-11							
109.04	5.2120e-11	3.6410e-11							
109.24	5.2176e-11	3.6506e-11							
109.44	5.2232e-11	3.6601e-11							
109.65	5.2288e-11	3.6696e-11							
109.85	5.2343e-11	3.6791e-11							
110.05	5.2400e-11	3.6887e-11							
110.26	5.2456e-11	3.6982e-11							
110.46	5.2512e-11	3.7078e-11							
110.67	5.2566e-11	3.7174e-11							
110.87	5.2618e-11	3.7269e-11							
111.08	5.2672e-11	3.7366e-11							
111.29	5.2725e-11	3.7462e-11							
111.49	5.2779e-11	3.7558e-11							
111.70	5.2832e-11	3.7654e-11							
111.91	5.2886e-11	3.7750e-11							
112.11	5.2939e-11	3.7847e-11							
112.32	5.2993e-11	3.7944e-11							
112.53	5.3047e-11	3.8041e-11							
112.74	5.3101e-11	3.8137e-11							
112.95	5.3154e-11	3.8234e-11							
113.16	5.3208e-11	3.8331e-11							
113.37	5.3262e-11	3.8428e-11							
113.58	5.3317e-11	3.8526e-11							
113.79	5.3372e-11	3.8623e-11							
114.00	5.3429e-11	3.8721e-11							
114.21	5.3485e-11	3.8818e-11							
114.43	5.3541e-11	3.8915e-11							
114.64	5.3598e-11	3.9013e-11							
114.85	5.3655e-11	3.9112e-11							
115.06	5.3711e-11	3.9210e-11							
115.28	5.3768e-11	3.9308e-11							
115.49	5.3825e-11	3.9406e-11							
115.71	5.3881e-11	3.9504e-11							
115.92	5.3938e-11	3.9602e-11							
116.14	5.3995e-11	3.9701e-11							
116.35	5.4052e-11	3.9800e-11							
116.57	5.4109e-11	3.9899e-11							
116.78	5.4165e-11	3.9997e-11							
117.00	5.4218e-11	4.0096e-11							
117.22	5.4271e-11	4.0195e-11							
117.44	5.4324e-11	4.0294e-11							
117.65	5.4377e-11	4.0393e-11							
117.87	5.4430e-11	4.0493e-11							
118.09	5.4484e-11	4.0592e-11							
118.31	5.4537e-11	4.0691e-11							
118.53	5.4590e-11	4.0791e-11							
118.75	5.4643e-11	4.0891e-11							
118.97	5.4696e-11	4.0990e-11							
119.19	5.4750e-11	4.1090e-11							
119.41	5.4803e-11	4.1190e-11							
119.64	5.4857e-11	4.1290e-11							
119.86	5.4910e-11	4.1390e-11							
120.08	5.4965e-11	4.1490e-11							
120.30	5.5021e-11	4.1591e-11							
120.53	5.5077e-11	4.1691e-11							
120.75	5.5134e-11	4.1792e-11							
120.97	5.5190e-11	4.1892e-11							
121.20	5.5247e-11	4.1993e-11							
121.42	5.5304e-11	4.2093e-11							
121.65	5.5360e-11	4.2194e-11							
121.88	5.5417e-11	4.2295e-11							
122.10	5.5474e-11	4.2396e-11							
122.33	5.5531e-11	4.2497e-11							
122.56	5.5588e-11	4.2598e-11							
122.78	5.5645e-11	4.2699e-11							
123.01	5.5702e-11	4.2801e-11							
123.24	5.5759e-11	4.2902e-11							
123.47	5.5815e-11	4.3004e-11							
123.70	5.5868e-11	4.3105e-11							
123.93	5.5921e-11	4.3207e-11							
124.16	5.5974e-11	4.3308e-11							
124.39	5.6027e-11	4.3411e-11							
124.62	5.6081e-11	4.3513e-11							
124.85	5.6133e-11	4.3615e-11							
125.08	5.6187e-11	4.3716e-11							
125.31	5.6240e-11	4.3818e-11							
125.55	5.6293e-11	4.3920e-11							
125.78	5.6346e-11	4.4023e-11							
126.01	5.6400e-11	4.4126e-11							
126.25	5.6453e-11	4.4228e-11							
126.48	5.6507e-11	4.4330e-11							
126.72	5.6560e-11	4.4433e-11							
126.95	5.6615e-11	4.4535e-11							
127.19	5.6671e-11	4.4638e-11							
127.42	5.6726e-11	4.4741e-11							
127.66	5.6783e-11	4.4844e-11							
127.90	5.6839e-11	4.4947e-11							
128.13	5.6894e-11	4.5049e-11							
128.37	5.6950e-11	4.5152e-11							
128.61	5.7006e-11	4.5255e-11							
128.85	5.7063e-11	4.5359e-11							
129.09	5.7119e-11	4.5462e-11							
129.33	5.7175e-11	4.5566e-11							
129.57	5.7232e-11	4.5669e-11							
129.81	5.7288e-11	4.5772e-11							
130.05	5.7345e-11	4.5876e-11							
130.29	5.7401e-11	4.5979e-11							
130.53	5.7456e-11	4.6083e-11							
130.78	5.7510e-11	4.6187e-11							
131.02	5.7564e-11	4.6291e-11							
131.26	5.7617e-11	4.6394e-11							
131.51	5.7671e-11	4.6498e-11							
131.75	5.7725e-11	4.6602e-11							
131.99	5.7778e-11	4.6706e-11							
132.24	5.7832e-11	4.6810e-11							
132.49	5.7886e-11	4.6914e-11							
132.73	5.7940e-11	4.7018e-11							
132.98	5.7994e-11	4.7123e-11							
133.23	5.8047e-11	4.7227e-11							
133.47	5.8102e-11	4.7332e-11							
133.72	5.8156e-11	4.7437e-11							
133.97	5.8210e-11	4.7541e-11							
134.22	5.8264e-11	4.7645e-11							
134.47	5.8318e-11	4.7749e-11							
134.72	5.8373e-11	4.7854e-11							
134.97	5.8427e-11	4.7959e-11							
135.22	5.8481e-11	4.8064e-11							
135.47	5.8535e-11	4.8168e-11							
135.72	5.8590e-11	4.8273e-11							
135.97	5.8644e-11	4.8378e-11							
136.22	5.8699e-11	4.8482e-11							
136.48	5.8753e-11	4.8587e-11							
136.73	5.8808e-11	4.8693e-11							
136.99	5.8863e-11	4.8798e-11							
137.24	5.8918e-11	4.8903e-11							
137.49	5.8973e-11	4.9008e-11							
137.75	5.9027e-11	4.9113e-11							
138.01	5.9082e-11	4.9218e-11							
138.26	5.9137e-11	4.9324e-11							
138.52	5.9191e-11	4.9429e-11							
138.77	5.9246e-11	4.9534e-11							
139.03	5.9301e-11	4.9640e-11							
139.29	5.9355e-11	4.9745e-11							
139.55	5.9410e-11	4.9851e-11							
139.81	5.9465e-11	4.9956e-11							
140.07	5.9519e-11	5.0062e-11							
140.33	5.9574e-11	5.0167e-11							
140.59	5.9630e-11	5.0272e-11							
140.85	5.9685e-11	5.0378e-11							
141.11	5.9740e-11	5.0484e-11							
141.37	5.9795e-11	5.0590e-11							
141.64	5.9850e-11	5.0696e-11							
141.90	5.9903e-11	5.0801e-11							
142.16	5.9956e-11	5.0907e-11							
142.43	6.0008e-11	5.1013e-11							
142.69	6.0060e-11	5.1118e-11							
142.96	6.0112e-11	5.1224e-11							
143.22	6.0164e-11	5.1330e-11							
143.49	6.0216e-11	5.1436e-11							
143.75	6.0269e-11	5.1542e-11							
144.02	6.0322e-11	5.1648e-11							
144.29	6.0374e-11	5.1754e-11							
144.56	6.0426e-11	5.1860e-11							
144.82	6.0479e-11	5.1966e-11							
145.09	6.0531e-11	5.2072e-11							
145.36	6.0584e-11	5.2178e-11							
145.63	6.0637e-11	5.2284e-11							
145.90	6.0691e-11	5.2390e-11							
146.17	6.0747e-11	5.2496e-11							
146.45	6.0802e-11	5.2603e-11							
146.72	6.0858e-11	5.2709e-11							
146.99	6.0914e-11	5.2815e-11							
147.26	6.0970e-11	5.2921e-11							
147.54	6.1025e-11	5.3027e-11							
147.81	6.1081e-11	5.3133e-11							
148.09	6.1138e-11	5.3240e-11							
148.36	6.1194e-11	5.3347e-11							
148.63	6.1250e-11	5.3452e-11							
148.91	6.1306e-11	5.3558e-11							
149.19	6.1362e-11	5.3664e-11							
149.46	6.1418e-11	5.3771e-11							
149.74	6.1474e-11	5.3877e-11							
150.02	6.1527e-11	5.3984e-11							
150.30	6.1577e-11	5.4090e-11							
150.58	6.1627e-11	5.4196e-11							
150.86	6.1677e-11	5.4301e-11							
