#Energy [keV] Err_energy [keV]  Flux [ergs cm-2 s-1] err_flux [ergs cm-2 s-1]
1.708985 1.47950649E-2 1.01028997E-2 6.9350499E-5
2.45449506E-3 4.5472093E-6 0 0
1.738595 1.48149729E-2 9.90003999E-3 6.97993019E-5
2.54241726E-3 4.92187519E-6 0 0
1.768235 1.48250461E-2 9.87835974E-3 7.07219006E-5
2.62881955E-3 5.30986972E-6 0 0
1.7954251 1.23649836E-2 9.80119035E-3 7.86551973E-5
2.70681665E-3 5.68232736E-6 0 0
1.8226449 1.48549676E-2 9.80925001E-3 7.42901029E-5
2.78337137E-3 6.07086895E-6 0 0
1.852365 1.48649812E-2 9.56126023E-3 7.49480969E-5
2.78867874E-3 6.33884792E-6 0 0
1.8821049 1.48749948E-2 9.72823985E-3 7.86790988E-5
2.86267535E-3 6.77933485E-6 0 0
1.91187 1.48900151E-2 9.76920035E-3 8.11353966E-5
2.9417295E-3 7.2642888E-6 0 0
1.9416599 1.49000287E-2 9.86627024E-3 8.32028018E-5
3.01988982E-3 7.75335957E-6 0 0
1.97147 1.49099827E-2 9.79238003E-3 8.32200021E-5
3.09592718E-3 8.27157874E-6 0 0
2.0012951 1.49150491E-2 9.47344955E-3 8.37547996E-5
3.1701664E-3 8.81088999E-6 0 0
2.0311399 1.49298906E-2 9.56659019E-3 8.50170036E-5
3.24260141E-3 9.37171808E-6 0 0
2.0610049 1.49350166E-2 9.47440043E-3 8.57052E-5
3.31322034E-3 9.95437676E-6 0 0
2.0908799 1.49401426E-2 9.44355968E-3 8.69451978E-5
3.38199222E-3 1.05589961E-5 0 0
2.1207652 1.4944911E-2 9.40935966E-3 8.87263013E-5
3.44891381E-3 1.11858681E-5 0 0
2.150665 1.49550438E-2 9.23421979E-3 8.95931007E-5
3.51399602E-3 1.18354083E-5 0 0
2.1805801 1.49599314E-2 9.08003002E-3 9.13132972E-5
3.57831479E-3 1.24980443E-5 0 0
2.210505 1.49650574E-2 8.87740031E-3 9.43514024E-5
3.63869686E-3 1.3203753E-5 0 0
2.2429349 1.74648762E-2 8.80218018E-3 9.22951003E-5
3.70308687E-3 1.39835865E-5 0 0
2.2753701 1.49701834E-2 8.6503299E-3 1.05173E-4
3.76548688E-3 1.47915835E-5 0 0
2.305315 1.49749517E-2 8.70149955E-3 1.10604997E-4
3.82113853E-3 1.55620946E-5 0 0
2.3352699 1.49799585E-2 8.52269959E-3 1.12542002E-4
3.87501321E-3 1.63568984E-5 0 0
2.3677301 1.74800158E-2 8.46146978E-3 1.07059997E-4
3.93132586E-3 1.72453347E-5 0 0
2.4001951 1.49849653E-2 8.20839964E-3 1.16042E-4
3.98564851E-3 1.81638206E-5 0 0
2.4326649 1.74850225E-2 8.0748396E-3 1.06968E-4
4.03676461E-3 1.91193976E-5 0 0
2.4651399 1.49899721E-2 8.0618998E-3 1.13998998E-4
4.07391787E-3 2.00148825E-5 0 0
2.4976149 1.74850225E-2 7.86838029E-3 1.05617997E-4
4.08964418E-3 2.08526599E-5 0 0
2.5300951 1.49950981E-2 7.7960901E-3 1.14896997E-4
4.13741451E-3 2.18876157E-5 0 0
2.5625801 1.74899101E-2 7.58248009E-3 1.05651998E-4
4.18444537E-3 2.29414036E-5 0 0
2.5950651 1.49949789E-2 7.65792979E-3 1.14488997E-4
4.22703382E-3 2.40474619E-5 0 0
2.6275549 1.74950361E-2 7.51662022E-3 1.05929998E-4
4.2675226E-3 2.51843994E-5 0 0
2.6600451 1.49949789E-2 7.27442E-3 1.15420997E-4
4.30906564E-3 2.63303737E-5 0 0
2.6925349 1.74950361E-2 7.18013989E-3 1.05960004E-4
4.34730109E-3 2.75181283E-5 0 0
2.72753 1.74999237E-2 7.12613016E-3 1.07660002E-4
4.38802782E-3 2.88212268E-5 0 0
2.7625251 1.74950361E-2 7.01904017E-3 1.08487002E-4
4.42222273E-3 3.01972432E-5 0 0
2.7950201 1.49999857E-2 6.53210003E-3 1.15388E-4
4.45662159E-3 3.14737299E-5 0 0
2.8275151 1.74950361E-2 6.61225989E-3 1.08624998E-4
4.48775431E-3 3.27940106E-5 0 0
2.8625102 1.75000429E-2 6.43145991E-3 1.10255001E-4
4.52113198E-3 3.42396706E-5 0 0
2.8975101 1.74999237E-2 6.45596022E-3 1.08669003E-4
4.54782182E-3 3.57627396E-5 0 0
2.9325099 1.75000429E-2 6.22064015E-3 1.08667999E-4
4.57766652E-3 3.72844188E-5 0 0
2.96751 1.74999237E-2 6.13522017E-3 1.09530003E-4
4.60581109E-3 3.88442677E-5 0 0
3.0025048 1.74950361E-2 5.7497099E-3 1.05457002E-4
4.62720869E-3 4.04841194E-5 0 0
3.0374999 1.75000429E-2 5.72371017E-3 1.06266001E-4
4.65209223E-3 4.21212353E-5 0 0
3.0725 1.74999237E-2 5.6624799E-3 1.06029001E-4
4.67542326E-3 4.37974268E-5 0 0
3.1075001 1.75000429E-2 5.58510982E-3 1.06018E-4
4.69196821E-3 4.55570189E-5 0 0
3.1424999 1.75000429E-2 5.33398008E-3 1.04977997E-4
4.71230783E-3 4.73123073E-5 0 0
3.1775 1.74999237E-2 5.19423001E-3 1.06478998E-4
4.73120948E-3 4.91072424E-5 0 0
3.2149999 1.99999809E-2 5.19831013E-3 9.92829009E-5
4.73982701E-3 5.10679893E-5 0 0
3.2525001 1.75000429E-2 5.19901002E-3 1.07102998E-4
4.75574937E-3 5.30380821E-5 0 0
3.2874999 1.75000429E-2 4.91505023E-3 1.07396998E-4
4.76518692E-3 5.50072837E-5 0 0
3.3225 1.74999237E-2 4.81437985E-3 1.07508E-4
4.77879774E-3 5.69695403E-5 0 0
3.3600001 2.00001001E-2 4.67337994E-3 9.80812983E-5
4.79002763E-3 5.91344251E-5 0 0
3.3975 1.74999237E-2 4.48904E-3 1.05434003E-4
4.79990756E-3 6.13480879E-5 0 0
3.4324999 1.75000429E-2 4.39260993E-3 1.05592E-4
4.80974792E-3 6.34398093E-5 0 0
3.47 1.99999809E-2 4.47063986E-3 9.92126006E-5
4.81358077E-3 6.57773053E-5 0 0
3.5075002 1.75000429E-2 4.36836993E-3 1.07170003E-4
4.82315989E-3 6.80994053E-5 0 0
3.5450001 1.99999809E-2 4.11495985E-3 9.84141006E-5
4.82452242E-3 7.0534792E-5 0 0
3.5825 1.74999237E-2 4.08925023E-3 1.04366001E-4
4.83174343E-3 7.29533713E-5 0 0
3.6199999 2.00001001E-2 3.92385991E-3 9.80976984E-5
4.83080698E-3 7.54875582E-5 0 0
3.6600001 1.99999809E-2 3.89020005E-3 9.8729899E-5
4.83402237E-3 7.81931667E-5 0 0
3.6975 1.74999237E-2 4.0350398E-3 1.04801999E-4
4.83440841E-3 8.07965625E-5 0 0
3.7350001 2.00001001E-2 3.79181001E-3 9.72163034E-5
4.83377697E-3 8.34483581E-5 0 0
3.7750001 1.99999809E-2 3.49126989E-3 9.56614022E-5
4.83365124E-3 8.63158057E-5 0 0
3.8125 1.74999237E-2 3.28473002E-3 1.01284997E-4
4.82756319E-3 8.91087475E-5 0 0
3.8499999 1.99999809E-2 3.43177002E-3 9.80437981E-5
4.8275548E-3 9.18772639E-5 0 0
3.8899999 2.00001001E-2 3.38070001E-3 9.69370012E-5
