    10.6302    44.3372    39.0466    44.3372   -13.5489   -18.8395   -13.5489   -13.5489   -19.7174   -57.8861
    10.7037    44.5922    39.2666    44.5922   -13.2939   -18.6195   -13.2939   -13.2939   -19.4664   -57.8861
    10.7772    44.8471    39.4865    44.8471   -13.0389   -18.3996   -13.0389   -13.0389   -19.2145   -57.8861
    10.8507    45.0943    39.7063    45.0943   -12.7918   -18.1798   -12.7918   -12.7918   -18.9617   -57.8861
    10.9242    45.3103    39.9260    45.3103   -12.5758   -17.9601   -12.5758   -12.5758   -18.7081   -57.8861
    10.9977    45.4750    40.1455    45.4750   -12.4111   -17.7406   -12.4111   -12.4111   -18.4556   -26.9308
    11.0712    45.5889    40.3649    45.5889   -12.2972   -17.5212   -12.2972   -12.2972   -18.2105   -26.7103
    11.1447    45.6638    40.5840    45.6638   -12.2223   -17.3021   -12.2223   -12.2223   -17.9830   -26.4897
    11.2182    45.7125    40.8029    45.7125   -12.1736   -17.0832   -12.1736   -12.1736   -17.7800   -26.2690
    11.2917    45.7442    41.0214    45.7442   -12.1419   -16.8647   -12.1419   -12.1419   -17.6022   -26.0484
    11.3652    45.7652    41.2397    45.7652   -12.1209   -16.6464   -12.1209   -12.1209   -17.4466   -25.8278
    11.4387    45.7793    41.4575    45.7794   -12.1068   -16.4286   -12.1067   -12.1068   -17.3087   -25.6073
    11.5122    45.7888    41.6747    45.7888   -12.0973   -16.2113   -12.0973   -12.0973   -17.1845   -25.3867
    11.5857    45.7949    41.8914    45.7950   -12.0912   -15.9947   -12.0911   -12.0912   -17.0708   -25.1662
    11.6592    45.8000    42.1074    45.8001   -12.0861   -15.7787   -12.0860   -12.0861   -16.9652   -24.9458
    11.7327    45.8005    42.3225    45.8006   -12.0856   -15.5636   -12.0855   -12.0856   -16.8659   -24.7256
    11.8062    45.7993    42.5366    45.7995   -12.0868   -15.3495   -12.0866   -12.0868   -16.7715   -24.5055
    11.8797    45.7963    42.7495    45.7966   -12.0898   -15.1366   -12.0894   -12.0898   -16.6810   -24.2854
    11.9532    45.7915    42.9610    45.7921   -12.0946   -14.9251   -12.0939   -12.0946   -16.5937   -24.0523
    12.0267    45.7849    43.1706    45.7860   -12.1012   -14.7155   -12.1001   -12.1012   -16.5090   -23.8125
    12.1002    45.7765    43.3782    45.7782   -12.1096   -14.5079   -12.1078   -12.1096   -16.4263   -23.5791
    12.1737    45.7663    43.5833    45.7691   -12.1198   -14.3028   -12.1170   -12.1199   -16.3453   -23.3498
    12.2472    45.7541    43.7853    45.7587   -12.1320   -14.1008   -12.1274   -12.1320   -16.2657   -23.1235
    12.3207    45.7401    43.9836    45.7476   -12.1460   -13.9025   -12.1384   -12.1460   -16.1873   -22.8992
    12.3942    45.7242    44.1775    45.7364   -12.1619   -13.7086   -12.1497   -12.1619   -16.1098   -22.6763
    12.4677    45.7065    44.3658    45.7259   -12.1796   -13.5203   -12.1602   -12.1796   -16.0331   -22.4545
    12.5412    45.6870    44.5475    45.7174   -12.1991   -13.3386   -12.1687   -12.1992   -15.9570   -22.2336
    12.6147    45.6656    44.7209    45.7124   -12.2205   -13.1652   -12.1737   -12.2205   -15.8814   -22.0134
    12.6882    45.6426    44.8843    45.7124   -12.2435   -13.0018   -12.1737   -12.2436   -15.8063   -21.7938
    12.7617    45.6178    45.0350    45.7187   -12.2683   -12.8510   -12.1674   -12.2684   -15.7315   -21.5747
    12.8352    45.5915    45.1703    45.7311   -12.2946   -12.7158   -12.1550   -12.2948   -15.6570   -21.3562
    12.9087    45.5635    45.2864    45.7477   -12.3226   -12.5997   -12.1384   -12.3228   -15.5827   -21.1382
    12.9822    45.5341    45.3785    45.7643   -12.3520   -12.5076   -12.1218   -12.3523   -15.5087   -20.9208
    13.0557    45.5033    45.4413    45.7744   -12.3828   -12.4448   -12.1116   -12.3832   -15.4347   -20.7041
    13.1292    45.4712    45.4680    45.7706   -12.4149   -12.4181   -12.1155   -12.4154   -15.3609   -20.4882
    13.2027    45.4378    45.4513    45.7456   -12.4483   -12.4348   -12.1405   -12.4490   -15.2872   -20.2732
    13.2762    45.4031    45.3833    45.6944   -12.4830   -12.5028   -12.1917   -12.4838   -15.2135   -20.0592
    13.3497    45.3674    45.2582    45.6173   -12.5187   -12.6279   -12.2688   -12.5197   -15.1399   -19.8464
    13.4232    45.3307    45.0780    45.5235   -12.5554   -12.8081   -12.3626   -12.5568   -15.0664   -19.6350
    13.4967    45.2928    44.8695    45.4318   -12.5933   -13.0166   -12.4543   -12.5950   -14.9929   -19.4253
    13.5702    45.2540    44.7070    45.3625   -12.6321   -13.1791   -12.5236   -12.6343   -14.9194   -19.2176
    13.6437    45.2143    44.6649    45.3222   -12.6718   -13.2212   -12.5639   -12.6748   -14.8459   -19.0122
